timestamp,src_ip,dst_ip,protocol,pkt_size,pkts_in_sec,label
2025-11-25T08:31:32.827519Z,10.83.127.175,10.0.0.2,ICMP,53,1,0
2025-11-25T08:31:33.380519Z,192.168.163.28,10.120.23.1,TCP,1612,3,0
2025-11-25T08:31:32.419519Z,10.238.169.76,192.168.0.11,TCP,1133,2,0
2025-11-25T08:31:32.852519Z,10.84.48.92,10.0.0.1,UDP,421,1,0
2025-11-25T08:31:33.352519Z,10.23.208.19,10.219.110.76,UDP,352,4,0
2025-11-25T08:31:32.719519Z,10.125.171.142,192.168.0.10,TCP,578,3,0
2025-11-25T08:31:32.827519Z,192.168.93.65,192.168.0.11,ICMP,115,2,0
2025-11-25T08:31:33.413519Z,10.3.156.240,192.168.0.10,UDP,466,3,0
2025-11-25T08:31:33.353519Z,10.236.187.166,192.168.0.11,TCP,875,5,0
2025-11-25T08:31:33.134519Z,10.70.239.234,10.0.0.2,TCP,1430,2,0
2025-11-25T08:31:32.926519Z,192.168.182.220,10.19.34.59,UDP,628,4,0
2025-11-25T08:31:32.998519Z,10.7.38.76,192.168.0.10,UDP,334,3,0
2025-11-25T08:31:32.990519Z,10.255.52.201,192.168.0.11,TCP,421,3,0
2025-11-25T08:31:32.426519Z,10.31.135.190,192.168.0.11,TCP,1277,1,0
2025-11-25T08:31:33.403519Z,10.99.203.215,10.0.0.1,TCP,809,5,0
2025-11-25T08:31:32.983519Z,10.64.134.194,10.0.0.2,UDP,255,1,0
2025-11-25T08:31:33.146519Z,10.230.251.51,192.168.247.108,UDP,564,2,0
2025-11-25T08:31:32.500519Z,10.118.229.55,10.0.0.1,UDP,245,1,0
2025-11-25T08:31:32.720519Z,10.126.227.233,192.168.0.10,ICMP,67,4,0
2025-11-25T08:31:32.849519Z,10.124.86.192,192.168.0.11,TCP,1251,1,0
2025-11-25T08:31:32.548519Z,192.168.81.49,192.168.144.61,TCP,1171,5,0
2025-11-25T08:31:32.577519Z,10.105.69.14,10.0.0.1,UDP,211,2,0
2025-11-25T08:31:32.614519Z,192.168.188.46,10.89.102.231,ICMP,73,4,0
2025-11-25T08:31:32.931519Z,192.168.168.240,10.0.0.2,ICMP,109,5,0
2025-11-25T08:31:33.156519Z,10.20.64.29,10.147.132.105,TCP,1102,3,0
2025-11-25T08:31:32.916519Z,10.127.76.36,192.168.0.11,TCP,478,2,0
2025-11-25T08:31:32.674519Z,10.104.94.221,10.74.171.17,ICMP,53,3,0
2025-11-25T08:31:32.603519Z,10.255.90.39,10.156.104.139,TCP,337,4,0
2025-11-25T08:31:32.546519Z,192.168.127.61,10.72.5.77,UDP,570,3,0
2025-11-25T08:31:33.211519Z,192.168.72.76,192.168.0.10,ICMP,113,2,0
2025-11-25T08:31:32.495519Z,10.198.47.186,10.190.6.93,UDP,465,1,0
2025-11-25T08:31:32.428519Z,10.0.55.131,192.168.0.10,TCP,969,4,0
2025-11-25T08:31:32.430519Z,192.168.181.227,10.47.73.159,UDP,160,2,0
2025-11-25T08:31:32.924519Z,192.168.218.117,10.5.86.11,TCP,1130,5,0
2025-11-25T08:31:33.178519Z,192.168.74.49,10.0.0.2,UDP,410,5,0
2025-11-25T08:31:33.131519Z,10.27.7.40,10.0.0.1,TCP,761,4,0
2025-11-25T08:31:33.370519Z,10.44.155.142,10.0.0.1,TCP,178,1,0
2025-11-25T08:31:33.224519Z,10.86.62.41,192.168.0.10,TCP,1154,2,0
2025-11-25T08:31:32.848519Z,192.168.248.178,10.0.0.1,TCP,1202,4,0
2025-11-25T08:31:33.410519Z,192.168.210.41,10.71.46.120,TCP,845,3,0
2025-11-25T08:31:32.658519Z,10.16.226.89,10.78.57.251,UDP,189,4,0
2025-11-25T08:31:32.433519Z,10.62.111.211,10.0.0.1,TCP,905,2,0
2025-11-25T08:31:32.885519Z,10.14.15.254,192.168.46.248,TCP,147,4,0
2025-11-25T08:31:32.644519Z,192.168.185.134,192.168.0.11,TCP,1326,5,0
2025-11-25T08:31:32.697519Z,192.168.6.237,192.168.28.142,TCP,250,4,0
2025-11-25T08:31:32.723519Z,10.249.163.49,10.0.0.1,TCP,573,2,0
2025-11-25T08:31:34.238519Z,10.157.163.220,192.168.87.43,UDP,469,4,0
2025-11-25T08:31:33.431519Z,10.5.139.229,192.168.0.10,TCP,953,4,0
2025-11-25T08:31:34.201519Z,10.253.134.166,192.168.201.84,TCP,65,1,0
2025-11-25T08:31:34.322519Z,10.66.161.238,192.168.230.183,UDP,507,1,0
2025-11-25T08:31:33.689519Z,192.168.241.232,10.0.0.1,UDP,595,5,0
2025-11-25T08:31:33.642519Z,10.208.52.59,192.168.0.10,UDP,71,1,0
2025-11-25T08:31:33.769519Z,192.168.4.46,10.0.0.1,TCP,349,4,0
2025-11-25T08:31:33.809519Z,192.168.165.82,192.168.0.11,TCP,935,4,0
2025-11-25T08:31:33.508519Z,10.65.247.12,10.0.0.2,ICMP,55,1,0
2025-11-25T08:31:33.724519Z,10.66.128.188,10.103.212.163,UDP,234,4,0
2025-11-25T08:31:34.013519Z,192.168.41.31,192.168.81.15,UDP,529,5,0
2025-11-25T08:31:33.933519Z,10.1.43.226,192.168.176.124,ICMP,113,2,0
2025-11-25T08:31:33.599519Z,192.168.240.250,10.0.0.2,UDP,480,1,0
2025-11-25T08:31:33.589519Z,10.46.132.116,192.168.0.11,TCP,115,4,0
2025-11-25T08:31:33.643519Z,10.127.166.29,192.168.0.10,TCP,290,1,0
2025-11-25T08:31:34.053519Z,10.89.11.118,192.168.217.137,TCP,1122,2,0
2025-11-25T08:31:33.721519Z,10.90.189.151,192.168.0.11,UDP,104,3,0
2025-11-25T08:31:34.074519Z,10.97.46.173,10.79.214.252,TCP,1256,1,0
2025-11-25T08:31:34.025519Z,10.193.154.236,10.0.0.2,TCP,870,5,0
2025-11-25T08:31:34.034519Z,10.54.74.97,10.0.0.2,TCP,1498,1,0
2025-11-25T08:31:33.785519Z,10.94.25.205,10.0.0.2,TCP,672,2,0
2025-11-25T08:31:33.647519Z,192.168.150.133,10.171.136.0,UDP,416,3,0
2025-11-25T08:31:33.953519Z,10.89.204.234,10.0.0.2,ICMP,102,2,0
2025-11-25T08:31:33.687519Z,192.168.253.104,10.0.0.2,TCP,604,2,0
2025-11-25T08:31:34.347519Z,10.161.174.149,10.168.16.192,TCP,580,5,0
2025-11-25T08:31:33.575519Z,10.51.69.216,10.0.0.2,UDP,468,1,0
2025-11-25T08:31:33.834519Z,10.45.200.99,192.168.0.10,TCP,692,1,0
2025-11-25T08:31:33.693519Z,10.22.36.164,10.0.0.2,UDP,548,4,0
2025-11-25T08:31:33.613519Z,10.55.20.136,192.168.103.234,TCP,264,2,0
2025-11-25T08:31:33.721519Z,10.151.15.195,10.174.62.2,UDP,476,2,0
2025-11-25T08:31:34.351519Z,10.146.93.49,10.0.0.2,TCP,389,4,0
2025-11-25T08:31:34.284519Z,192.168.107.217,192.168.26.240,UDP,329,4,0
2025-11-25T08:31:34.238519Z,192.168.48.137,192.168.76.180,TCP,1240,1,0
2025-11-25T08:31:33.636519Z,192.168.251.230,192.168.0.10,UDP,343,2,0
2025-11-25T08:31:33.615519Z,10.146.117.157,10.0.0.2,UDP,123,5,0
2025-11-25T08:31:34.088519Z,192.168.44.39,10.28.135.41,UDP,354,5,0
2025-11-25T08:31:34.191519Z,10.164.85.220,192.168.0.11,TCP,442,2,0
2025-11-25T08:31:33.876519Z,10.252.171.141,10.185.170.67,UDP,651,4,0
2025-11-25T08:31:33.789519Z,10.209.34.169,10.0.0.2,TCP,1031,4,0
2025-11-25T08:31:33.978519Z,10.161.4.21,192.168.246.163,UDP,585,2,0
2025-11-25T08:31:34.011519Z,192.168.4.117,10.244.216.43,TCP,1242,1,0
2025-11-25T08:31:33.847519Z,192.168.182.9,10.0.0.1,TCP,636,2,0
2025-11-25T08:31:34.333519Z,10.45.72.0,192.168.0.11,ICMP,90,3,0
2025-11-25T08:31:34.324519Z,192.168.185.76,192.168.0.11,UDP,492,1,0
2025-11-25T08:31:33.735519Z,10.84.237.70,192.168.0.10,UDP,475,1,0
2025-11-25T08:31:33.562519Z,10.58.66.163,10.0.0.2,UDP,91,4,0
2025-11-25T08:31:34.042519Z,10.97.227.67,192.168.0.10,TCP,672,3,0
2025-11-25T08:31:33.628519Z,192.168.80.134,10.101.68.50,UDP,361,3,0
2025-11-25T08:31:33.935519Z,192.168.51.207,192.168.192.91,TCP,130,2,0
2025-11-25T08:31:33.905519Z,10.51.136.241,10.0.0.2,UDP,83,3,0
2025-11-25T08:31:33.573519Z,192.168.140.248,192.168.0.10,UDP,418,1,0
2025-11-25T08:31:34.371519Z,10.255.177.15,10.0.0.1,TCP,483,3,0
2025-11-25T08:31:34.054519Z,10.97.152.131,10.0.0.1,TCP,914,5,0
2025-11-25T08:31:34.200519Z,10.100.121.175,10.65.114.101,UDP,383,4,0
2025-11-25T08:31:34.269519Z,192.168.65.187,10.0.0.2,TCP,851,1,0
2025-11-25T08:31:33.832519Z,10.253.114.123,10.0.0.2,TCP,1062,5,0
2025-11-25T08:31:34.124519Z,192.168.150.142,192.168.0.11,UDP,309,3,0
2025-11-25T08:31:34.229519Z,10.133.206.11,192.168.0.11,UDP,195,2,0
2025-11-25T08:31:33.712519Z,192.168.86.234,192.168.62.132,UDP,617,3,0
2025-11-25T08:31:33.501519Z,192.168.77.31,192.168.0.10,TCP,890,4,0
2025-11-25T08:31:33.960519Z,10.80.223.233,192.168.172.147,TCP,1210,2,0
2025-11-25T08:31:34.168519Z,10.116.147.186,192.168.0.10,TCP,944,5,0
2025-11-25T08:31:33.466519Z,192.168.189.121,10.11.196.206,TCP,1697,4,0
2025-11-25T08:31:33.491519Z,192.168.3.139,192.168.0.10,ICMP,83,1,0
2025-11-25T08:31:33.861519Z,192.168.40.103,192.168.0.11,UDP,621,3,0
2025-11-25T08:31:33.705519Z,192.168.107.3,192.168.0.11,ICMP,74,3,0
2025-11-25T08:31:33.885519Z,192.168.181.53,192.168.0.11,TCP,835,2,0
2025-11-25T08:31:33.597519Z,10.38.17.179,10.70.170.204,UDP,417,1,0
2025-11-25T08:31:34.071519Z,192.168.226.37,192.168.0.11,TCP,1050,3,0
2025-11-25T08:31:34.024519Z,10.215.237.83,10.0.0.2,UDP,131,1,0
2025-11-25T08:31:35.288519Z,10.92.59.25,10.134.241.176,TCP,903,3,0
2025-11-25T08:31:34.869519Z,192.168.26.82,192.168.0.11,TCP,250,3,0
2025-11-25T08:31:35.283519Z,10.129.11.27,10.0.0.2,TCP,667,5,0
2025-11-25T08:31:35.282519Z,10.64.200.155,10.22.228.103,UDP,587,1,0
2025-11-25T08:31:35.079519Z,10.221.110.110,10.235.39.49,TCP,577,4,0
2025-11-25T08:31:34.927519Z,10.30.211.237,192.168.160.35,TCP,390,4,0
2025-11-25T08:31:34.520519Z,10.254.222.199,10.0.0.2,TCP,1015,3,0
2025-11-25T08:31:35.053519Z,10.76.59.155,192.168.0.10,TCP,1068,3,0
2025-11-25T08:31:35.251519Z,192.168.43.119,10.0.0.2,TCP,1240,3,0
2025-11-25T08:31:35.350519Z,10.76.6.225,10.0.0.1,TCP,1232,4,0
2025-11-25T08:31:35.300519Z,192.168.101.202,192.168.0.11,TCP,428,4,0
2025-11-25T08:31:34.439519Z,10.114.7.193,10.0.0.2,TCP,664,4,0
2025-11-25T08:31:35.180519Z,10.105.58.90,192.168.78.207,TCP,1138,4,0
2025-11-25T08:31:34.791519Z,192.168.144.244,192.168.0.10,TCP,141,5,0
2025-11-25T08:31:35.229519Z,10.155.67.155,192.168.0.11,TCP,460,3,0
2025-11-25T08:31:34.627519Z,10.58.12.79,10.33.237.133,UDP,569,3,0
2025-11-25T08:31:34.577519Z,192.168.45.38,10.0.0.2,TCP,738,4,0
2025-11-25T08:31:34.923519Z,10.87.3.53,192.168.0.10,UDP,350,3,0
2025-11-25T08:31:34.512519Z,10.246.155.233,192.168.218.59,TCP,1253,1,0
2025-11-25T08:31:34.888519Z,10.9.183.9,192.168.157.203,ICMP,98,1,0
2025-11-25T08:31:34.464519Z,10.104.4.204,10.0.0.2,TCP,1441,4,0
2025-11-25T08:31:34.511519Z,192.168.230.27,10.38.37.157,TCP,436,4,0
2025-11-25T08:31:35.244519Z,10.165.147.233,192.168.0.11,TCP,1002,2,0
2025-11-25T08:31:34.539519Z,10.164.125.255,192.168.0.11,ICMP,105,1,0
2025-11-25T08:31:34.430519Z,192.168.218.249,192.168.0.10,UDP,447,1,0
2025-11-25T08:31:35.221519Z,10.236.134.41,192.168.0.10,UDP,610,1,0
2025-11-25T08:31:34.727519Z,192.168.113.22,10.0.0.1,UDP,70,2,0
2025-11-25T08:31:34.530519Z,192.168.131.114,192.168.68.172,TCP,1033,1,0
2025-11-25T08:31:34.811519Z,10.89.71.203,10.165.208.252,TCP,1349,4,0
2025-11-25T08:31:34.857519Z,10.239.129.36,10.0.0.1,TCP,1077,5,0
2025-11-25T08:31:34.462519Z,10.119.11.47,10.0.0.2,TCP,200,4,0
2025-11-25T08:31:34.776519Z,192.168.45.206,192.168.0.11,TCP,549,4,0
2025-11-25T08:31:34.896519Z,10.247.41.33,10.0.0.2,TCP,864,2,0
2025-11-25T08:31:34.584519Z,10.115.247.156,192.168.0.11,UDP,576,1,0
2025-11-25T08:31:34.702519Z,10.203.38.11,10.0.0.1,TCP,923,2,0
2025-11-25T08:31:35.757519Z,10.21.61.123,10.34.47.108,TCP,1285,3,0
2025-11-25T08:31:35.467519Z,10.136.13.189,10.142.111.221,TCP,1255,2,0
2025-11-25T08:31:35.987519Z,10.212.94.228,192.168.0.10,UDP,341,4,0
2025-11-25T08:31:36.005519Z,10.46.163.132,192.168.113.55,ICMP,87,1,0
2025-11-25T08:31:36.202519Z,10.40.47.103,192.168.0.11,UDP,91,1,0
2025-11-25T08:31:35.504519Z,192.168.218.141,192.168.0.11,TCP,87,3,0
2025-11-25T08:31:36.352519Z,10.103.92.152,10.0.0.1,TCP,667,3,0
2025-11-25T08:31:36.191519Z,10.107.237.157,192.168.132.33,ICMP,119,1,0
2025-11-25T08:31:35.832519Z,192.168.223.229,10.0.0.1,TCP,730,2,0
2025-11-25T08:31:35.912519Z,10.189.24.125,192.168.0.11,TCP,1158,3,0
2025-11-25T08:31:36.165519Z,192.168.193.183,10.0.0.2,TCP,932,3,0
2025-11-25T08:31:35.697519Z,10.201.61.148,10.232.239.39,UDP,440,1,0
2025-11-25T08:31:35.752519Z,192.168.82.48,10.238.90.237,ICMP,67,1,0
2025-11-25T08:31:36.267519Z,192.168.39.238,10.195.213.163,ICMP,136,2,0
2025-11-25T08:31:35.645519Z,10.251.79.110,10.0.0.1,UDP,684,3,0
2025-11-25T08:31:35.470519Z,10.53.148.67,10.0.0.1,UDP,592,5,0
2025-11-25T08:31:36.192519Z,192.168.74.241,10.0.0.1,ICMP,93,5,0
2025-11-25T08:31:35.637519Z,192.168.31.82,192.168.0.11,TCP,1160,2,0
2025-11-25T08:31:36.051519Z,10.66.178.249,10.0.0.1,TCP,888,4,0
2025-11-25T08:31:35.712519Z,192.168.98.127,192.168.195.3,TCP,1367,2,0
2025-11-25T08:31:36.097519Z,192.168.18.229,192.168.0.10,ICMP,72,5,0
2025-11-25T08:31:35.856519Z,10.92.55.5,192.168.17.221,UDP,103,1,0
2025-11-25T08:31:35.437519Z,192.168.95.192,10.242.9.193,TCP,1223,3,0
2025-11-25T08:31:36.258519Z,192.168.9.213,10.0.0.2,UDP,216,1,0
2025-11-25T08:31:36.290519Z,10.13.37.210,10.0.0.1,TCP,809,3,0
2025-11-25T08:31:36.333519Z,192.168.238.223,192.168.0.10,TCP,746,3,0
2025-11-25T08:31:36.142519Z,192.168.145.243,10.0.0.1,TCP,1479,5,0
2025-11-25T08:31:35.914519Z,10.74.209.18,10.0.0.1,UDP,229,3,0
2025-11-25T08:31:36.339519Z,10.238.29.82,10.0.0.2,TCP,251,2,0
2025-11-25T08:31:36.340519Z,192.168.93.113,192.168.0.10,TCP,1561,5,0
2025-11-25T08:31:35.675519Z,192.168.17.236,10.0.0.2,TCP,185,1,0
2025-11-25T08:31:35.802519Z,10.216.144.117,192.168.0.11,UDP,647,4,0
2025-11-25T08:31:35.658519Z,192.168.20.20,10.0.0.2,TCP,102,2,0
2025-11-25T08:31:35.583519Z,10.128.42.236,10.0.0.1,TCP,786,3,0
2025-11-25T08:31:36.044519Z,10.249.153.166,10.23.253.111,TCP,63,2,0
2025-11-25T08:31:36.213519Z,10.57.63.231,10.128.153.80,TCP,137,3,0
2025-11-25T08:31:35.905519Z,192.168.245.172,10.201.230.255,UDP,244,3,0
2025-11-25T08:31:35.454519Z,192.168.114.113,192.168.97.197,TCP,807,1,0
2025-11-25T08:31:36.168519Z,192.168.148.98,192.168.131.160,ICMP,91,3,0
2025-11-25T08:31:36.300519Z,10.129.39.134,192.168.36.0,TCP,739,3,0
2025-11-25T08:31:35.896519Z,10.87.203.190,10.3.182.172,TCP,841,2,0
2025-11-25T08:31:35.576519Z,10.82.135.193,10.14.32.117,TCP,531,3,0
2025-11-25T08:31:36.071519Z,192.168.131.107,10.0.0.1,TCP,1558,5,0
2025-11-25T08:31:35.483519Z,10.250.125.36,10.0.0.1,TCP,439,5,0
2025-11-25T08:31:35.676519Z,10.34.64.154,192.168.0.10,TCP,362,5,0
2025-11-25T08:31:36.284519Z,192.168.104.201,10.0.0.2,TCP,1720,5,0
2025-11-25T08:31:35.549519Z,192.168.104.37,10.0.0.1,TCP,516,1,0
2025-11-25T08:31:36.100519Z,10.238.129.127,10.98.15.183,UDP,281,3,0
2025-11-25T08:31:35.952519Z,10.179.119.73,192.168.0.10,TCP,407,4,0
2025-11-25T08:31:36.542519Z,10.162.62.26,10.0.0.2,TCP,995,5,0
2025-11-25T08:31:37.299519Z,192.168.161.150,10.8.195.136,TCP,288,3,0
2025-11-25T08:31:36.689519Z,10.165.227.63,192.168.0.10,TCP,223,2,0
2025-11-25T08:31:36.773519Z,10.45.110.161,10.0.0.2,UDP,417,1,0
2025-11-25T08:31:36.606519Z,10.173.62.149,192.168.0.11,TCP,979,1,0
2025-11-25T08:31:36.855519Z,10.9.206.141,10.0.0.1,UDP,346,5,0
2025-11-25T08:31:37.268519Z,192.168.133.127,10.114.142.187,UDP,164,2,0
2025-11-25T08:31:36.620519Z,192.168.21.146,10.0.0.1,TCP,1208,1,0
2025-11-25T08:31:37.105519Z,192.168.236.101,192.168.0.11,ICMP,124,1,0
2025-11-25T08:31:36.933519Z,192.168.182.89,192.168.0.10,TCP,666,3,0
2025-11-25T08:31:36.483519Z,10.113.91.193,10.0.0.2,UDP,206,1,0
2025-11-25T08:31:36.627519Z,192.168.91.103,10.1.243.94,TCP,467,2,0
2025-11-25T08:31:36.914519Z,192.168.186.17,10.0.0.2,TCP,1090,5,0
2025-11-25T08:31:36.917519Z,10.193.92.106,10.0.0.1,TCP,492,3,0
2025-11-25T08:31:37.345519Z,10.129.214.169,10.180.143.62,TCP,432,4,0
2025-11-25T08:31:36.827519Z,10.245.118.195,10.0.0.1,UDP,324,1,0
2025-11-25T08:31:36.577519Z,192.168.210.202,192.168.0.10,TCP,1239,3,0
2025-11-25T08:31:36.804519Z,10.121.231.161,10.122.91.191,UDP,249,3,0
2025-11-25T08:31:36.575519Z,10.13.91.160,10.0.0.1,TCP,1056,3,0
2025-11-25T08:31:36.550519Z,192.168.253.170,10.0.0.1,UDP,536,5,0
2025-11-25T08:31:36.892519Z,10.193.132.81,192.168.0.11,TCP,638,5,0
2025-11-25T08:31:36.544519Z,192.168.154.67,192.168.236.153,TCP,1159,2,0
2025-11-25T08:31:36.874519Z,10.234.128.77,10.0.0.2,TCP,187,1,0
2025-11-25T08:31:36.752519Z,192.168.224.26,10.0.0.1,TCP,1221,2,0
2025-11-25T08:31:36.722519Z,192.168.141.103,192.168.0.10,TCP,668,5,0
2025-11-25T08:31:37.310519Z,10.27.160.82,192.168.0.10,TCP,556,2,0
2025-11-25T08:31:38.274519Z,10.150.198.15,10.0.0.1,TCP,111,4,0
2025-11-25T08:31:37.940519Z,10.23.21.120,192.168.0.10,ICMP,109,2,0
2025-11-25T08:31:37.762519Z,192.168.200.134,10.0.0.1,TCP,484,3,0
2025-11-25T08:31:38.040519Z,10.229.54.165,192.168.0.10,UDP,164,1,0
2025-11-25T08:31:38.251519Z,10.239.102.159,10.0.0.2,UDP,383,4,0
2025-11-25T08:31:38.278519Z,192.168.32.88,10.0.0.2,TCP,1272,3,0
2025-11-25T08:31:37.960519Z,192.168.194.130,192.168.0.11,TCP,154,2,0
2025-11-25T08:31:37.723519Z,192.168.169.251,192.168.0.11,TCP,1020,2,0
2025-11-25T08:31:38.409519Z,10.44.123.64,10.63.230.167,TCP,467,5,0
2025-11-25T08:31:37.470519Z,192.168.80.166,10.194.94.140,UDP,272,1,0
2025-11-25T08:31:38.000519Z,192.168.116.212,192.168.0.10,TCP,300,3,0
2025-11-25T08:31:37.624519Z,10.88.159.61,192.168.201.179,TCP,335,1,0
2025-11-25T08:31:38.045519Z,192.168.177.202,10.0.0.1,UDP,509,4,0
2025-11-25T08:31:37.915519Z,192.168.107.5,192.168.75.243,TCP,543,5,0
2025-11-25T08:31:38.351519Z,10.88.19.176,10.0.0.2,TCP,615,3,0
2025-11-25T08:31:38.240519Z,192.168.20.105,10.0.0.2,TCP,477,4,0
2025-11-25T08:31:37.715519Z,192.168.193.149,192.168.0.10,TCP,1250,3,0
2025-11-25T08:31:37.445519Z,10.116.103.187,10.0.0.2,TCP,1517,1,0
2025-11-25T08:31:38.111519Z,192.168.102.201,192.168.0.11,TCP,637,4,0
2025-11-25T08:31:37.918519Z,192.168.82.64,192.168.0.10,ICMP,97,4,0
2025-11-25T08:31:37.506519Z,192.168.146.185,192.168.0.10,UDP,400,1,0
2025-11-25T08:31:37.591519Z,192.168.55.209,10.0.0.1,TCP,471,1,0
2025-11-25T08:31:38.225519Z,10.4.191.121,10.0.0.2,ICMP,136,5,0
2025-11-25T08:31:38.359519Z,10.199.91.80,192.168.0.10,UDP,408,5,0
2025-11-25T08:31:37.703519Z,10.227.158.169,192.168.0.11,TCP,207,5,0
2025-11-25T08:31:37.525519Z,192.168.132.68,192.168.0.10,TCP,411,5,0
2025-11-25T08:31:37.662519Z,192.168.73.29,10.9.184.147,UDP,220,2,0
2025-11-25T08:31:37.454519Z,192.168.164.222,10.26.84.163,TCP,760,4,0
2025-11-25T08:31:37.912519Z,10.40.113.97,10.212.194.230,TCP,517,2,0
2025-11-25T08:31:37.531519Z,192.168.72.145,192.168.0.11,UDP,368,1,0
2025-11-25T08:31:37.649519Z,10.198.101.175,10.48.158.16,TCP,582,2,0
2025-11-25T08:31:37.653519Z,192.168.174.211,10.0.0.2,UDP,409,2,0
2025-11-25T08:31:38.126519Z,192.168.208.45,10.153.203.219,UDP,306,4,0
2025-11-25T08:31:38.140519Z,192.168.121.248,10.201.222.235,TCP,1616,1,0
2025-11-25T08:31:38.364519Z,192.168.65.0,10.0.0.1,UDP,451,1,0
2025-11-25T08:31:38.134519Z,10.18.24.205,10.0.0.1,UDP,213,5,0
2025-11-25T08:31:38.011519Z,192.168.245.253,192.168.0.10,ICMP,107,2,0
2025-11-25T08:31:37.557519Z,10.194.37.1,10.109.149.143,TCP,165,5,0
2025-11-25T08:31:38.393519Z,10.245.7.199,10.228.29.210,TCP,1256,4,0
2025-11-25T08:31:38.110519Z,10.226.13.198,192.168.0.10,TCP,1242,5,0
2025-11-25T08:31:37.867519Z,192.168.233.52,10.126.151.31,TCP,696,4,0
2025-11-25T08:31:37.674519Z,10.7.250.45,192.168.0.11,ICMP,88,2,0
2025-11-25T08:31:37.690519Z,10.20.121.184,10.0.0.1,TCP,1277,1,0
2025-11-25T08:31:37.976519Z,10.175.251.211,10.0.0.1,TCP,736,1,0
2025-11-25T08:31:37.619519Z,10.10.40.31,192.168.0.10,UDP,278,3,0
2025-11-25T08:31:38.152519Z,10.66.31.248,10.0.0.1,UDP,85,2,0
2025-11-25T08:31:38.104519Z,192.168.199.91,10.162.224.124,TCP,358,2,0
2025-11-25T08:31:37.917519Z,10.112.54.165,10.0.0.1,TCP,661,1,0
2025-11-25T08:31:37.526519Z,10.77.129.237,192.168.0.10,UDP,192,3,0
2025-11-25T08:31:37.954519Z,192.168.150.121,192.168.0.11,UDP,401,1,0
2025-11-25T08:31:38.052519Z,10.11.78.103,10.0.0.2,UDP,96,3,0
2025-11-25T08:31:38.384519Z,10.74.137.242,192.168.0.10,TCP,823,2,0
2025-11-25T08:31:38.255519Z,10.253.187.155,192.168.0.11,TCP,93,3,0
2025-11-25T08:31:37.786519Z,10.120.221.51,10.0.0.2,UDP,307,1,0
2025-11-25T08:31:37.871519Z,10.162.79.172,192.168.0.10,UDP,79,2,0
2025-11-25T08:31:38.317519Z,10.161.151.2,10.137.136.119,TCP,1403,3,0
2025-11-25T08:31:37.572519Z,10.122.128.106,10.0.0.1,TCP,824,4,0
2025-11-25T08:31:38.150519Z,10.26.180.192,10.32.176.155,ICMP,73,5,0
2025-11-25T08:31:37.920519Z,192.168.243.129,192.168.0.10,TCP,1117,4,0
2025-11-25T08:31:38.145519Z,10.84.6.158,192.168.142.187,TCP,295,3,0
2025-11-25T08:31:37.903519Z,10.244.84.241,10.217.86.221,TCP,1337,1,0
2025-11-25T08:31:39.168519Z,10.255.133.229,192.168.0.10,TCP,701,5,0
2025-11-25T08:31:39.086519Z,10.164.142.126,192.168.0.10,UDP,117,3,0
2025-11-25T08:31:39.044519Z,10.140.133.9,10.0.0.1,TCP,203,5,0
2025-11-25T08:31:38.653519Z,192.168.64.83,10.0.0.1,TCP,69,3,0
2025-11-25T08:31:38.956519Z,192.168.202.176,10.0.0.1,UDP,77,4,0
2025-11-25T08:31:39.071519Z,10.141.153.137,10.0.0.1,UDP,110,5,0
2025-11-25T08:31:38.999519Z,192.168.128.204,192.168.23.32,UDP,355,3,0
2025-11-25T08:31:39.076519Z,10.86.0.59,10.0.0.2,TCP,798,5,0
2025-11-25T08:31:38.524519Z,10.152.16.150,192.168.0.10,ICMP,76,1,0
2025-11-25T08:31:38.466519Z,192.168.223.112,10.0.0.1,UDP,243,3,0
2025-11-25T08:31:38.708519Z,10.98.195.57,192.168.0.11,TCP,841,4,0
2025-11-25T08:31:38.472519Z,192.168.24.140,10.0.0.2,TCP,276,5,0
2025-11-25T08:31:38.681519Z,10.204.11.94,10.0.0.1,TCP,1379,2,0
2025-11-25T08:31:38.484519Z,10.210.167.91,192.168.0.11,TCP,128,4,0
2025-11-25T08:31:38.876519Z,192.168.211.24,192.168.0.11,UDP,160,3,0
2025-11-25T08:31:39.198519Z,192.168.160.93,10.0.0.2,ICMP,75,1,0
2025-11-25T08:31:39.337519Z,10.204.160.114,10.0.0.1,TCP,398,4,0
2025-11-25T08:31:39.101519Z,10.212.172.205,10.0.0.1,TCP,972,1,0
2025-11-25T08:31:39.338519Z,10.193.54.98,10.36.201.68,UDP,225,2,0
2025-11-25T08:31:39.256519Z,10.254.194.109,192.168.0.10,TCP,1591,2,0
2025-11-25T08:31:38.427519Z,192.168.196.249,10.92.39.203,UDP,394,5,0
2025-11-25T08:31:39.306519Z,192.168.126.65,10.231.134.9,UDP,526,3,0
2025-11-25T08:31:38.959519Z,10.223.85.183,10.0.0.2,TCP,432,2,0
2025-11-25T08:31:38.579519Z,192.168.75.66,10.0.0.2,TCP,305,1,0
2025-11-25T08:31:38.908519Z,10.240.71.78,192.168.17.206,TCP,492,1,0
2025-11-25T08:31:39.115519Z,10.22.143.252,10.169.19.146,ICMP,85,3,0
2025-11-25T08:31:39.142519Z,10.252.141.112,192.168.45.112,UDP,357,3,0
2025-11-25T08:31:38.577519Z,10.1.246.17,192.168.0.10,TCP,1211,1,0
