timestamp,sec,src_ip,dst_ip,protocol,pkt_size,pkts_in_sec,label
2025-11-25T10:45:33.012382Z,91,192.168.105.207,192.168.39.3,UDP,393,122,1
2025-11-25T10:45:33.559382Z,91,10.166.4.56,10.41.124.136,UDP,219,85,1
2025-11-25T10:45:33.186382Z,91,192.168.105.207,10.107.95.74,UDP,294,103,1
2025-11-25T10:45:33.255382Z,91,10.166.4.56,10.0.0.2,UDP,141,81,1
2025-11-25T10:45:33.189382Z,91,192.168.105.207,10.124.140.172,UDP,714,101,1
2025-11-25T10:45:32.812382Z,91,10.175.223.152,192.168.0.11,UDP,71,59,1
2025-11-25T10:45:33.253382Z,91,10.175.223.152,192.168.0.11,UDP,465,186,1
2025-11-25T10:45:33.136382Z,91,10.166.4.56,10.0.0.2,UDP,205,48,1
2025-11-25T10:45:32.651382Z,91,10.175.223.152,10.0.0.2,UDP,132,66,1
2025-11-25T10:45:33.063382Z,91,10.166.4.56,192.168.223.227,UDP,497,145,1
2025-11-25T10:45:32.879382Z,91,10.175.223.152,10.76.133.11,UDP,155,87,1
2025-11-25T10:45:32.847382Z,91,10.175.223.152,192.168.0.10,UDP,260,175,1
2025-11-25T10:45:32.829382Z,91,10.166.4.56,10.0.0.1,UDP,471,50,1
2025-11-25T10:45:32.689382Z,91,10.175.223.152,192.168.0.11,UDP,151,67,1
2025-11-25T10:45:33.330382Z,91,10.175.223.152,192.168.0.10,UDP,330,38,1
2025-11-25T10:45:33.043382Z,91,192.168.105.207,10.0.0.2,UDP,433,86,1
2025-11-25T10:45:32.944382Z,91,10.166.4.56,10.117.125.2,UDP,405,134,1
2025-11-25T10:45:32.877382Z,91,10.166.4.56,10.0.0.1,UDP,210,173,1
2025-11-25T10:45:32.959382Z,91,10.166.4.56,192.168.170.84,UDP,288,143,1
2025-11-25T10:45:32.913382Z,91,192.168.105.207,192.168.68.138,UDP,379,188,1
2025-11-25T10:45:33.257382Z,91,10.166.4.56,192.168.0.10,UDP,353,37,1
2025-11-25T10:45:32.648382Z,91,10.175.223.152,10.0.0.1,UDP,293,44,1
2025-11-25T10:45:33.015382Z,91,10.166.4.56,192.168.64.50,UDP,289,169,1
2025-11-25T10:45:33.119382Z,91,10.166.4.56,10.241.16.235,UDP,631,147,1
2025-11-25T10:45:32.658382Z,91,10.166.4.56,10.157.134.115,UDP,653,180,1
2025-11-25T10:45:33.517382Z,91,192.168.105.207,10.0.0.2,UDP,297,85,1
2025-11-25T10:45:33.398382Z,91,10.175.223.152,192.168.0.11,UDP,135,58,1
2025-11-25T10:45:33.088382Z,91,192.168.105.207,10.0.0.2,UDP,252,27,1
2025-11-25T10:45:33.551382Z,91,192.168.105.207,10.242.181.159,UDP,207,121,1
2025-11-25T10:45:32.969382Z,91,10.166.4.56,10.0.0.1,UDP,305,184,1
2025-11-25T10:45:33.157382Z,91,10.175.223.152,10.0.0.2,UDP,574,195,1
2025-11-25T10:45:33.271382Z,91,192.168.105.207,10.79.104.3,UDP,382,25,1
2025-11-25T10:45:33.341382Z,91,192.168.105.207,10.0.0.2,UDP,95,48,1
2025-11-25T10:45:33.134382Z,91,10.166.4.56,10.76.72.101,UDP,466,40,1
2025-11-25T10:45:33.076382Z,91,192.168.105.207,192.168.166.202,UDP,77,69,1
2025-11-25T10:45:33.552382Z,91,192.168.105.207,192.168.0.10,UDP,307,81,1
2025-11-25T10:45:32.697382Z,91,192.168.105.207,10.158.180.241,UDP,401,81,1
2025-11-25T10:45:33.416382Z,91,192.168.105.207,192.168.0.11,UDP,423,93,1
2025-11-25T10:45:32.978382Z,91,10.175.223.152,10.0.0.2,UDP,348,197,1
2025-11-25T10:45:32.877382Z,91,10.175.223.152,10.77.221.183,UDP,169,43,1
2025-11-25T10:45:33.390382Z,91,192.168.105.207,10.0.0.1,UDP,356,64,1
2025-11-25T10:45:33.375382Z,91,192.168.105.207,192.168.0.11,UDP,299,37,1
2025-11-25T10:45:33.360382Z,91,10.166.4.56,10.0.0.1,UDP,355,134,1
2025-11-25T10:45:32.671382Z,91,10.175.223.152,192.168.0.10,UDP,252,190,1
2025-11-25T10:45:33.573382Z,91,10.166.4.56,192.168.0.10,UDP,174,37,1
2025-11-25T10:45:32.799382Z,91,192.168.105.207,10.0.0.2,UDP,75,188,1
2025-11-25T10:45:32.629382Z,91,192.168.105.207,10.0.0.1,UDP,379,47,1
2025-11-25T10:45:33.083382Z,91,192.168.105.207,192.168.0.10,UDP,128,147,1
2025-11-25T10:45:33.301382Z,91,10.175.223.152,10.0.0.1,UDP,131,184,1
2025-11-25T10:45:33.189382Z,91,10.166.4.56,10.176.100.91,UDP,362,137,1
2025-11-25T10:45:33.508382Z,91,10.166.4.56,192.168.0.10,UDP,194,32,1
2025-11-25T10:45:33.380382Z,91,10.175.223.152,192.168.0.11,UDP,120,155,1
2025-11-25T10:45:33.462382Z,91,10.166.4.56,192.168.52.170,UDP,295,52,1
2025-11-25T10:45:33.473382Z,91,10.175.223.152,192.168.0.10,UDP,149,136,1
2025-11-25T10:45:32.810382Z,91,10.175.223.152,192.168.0.11,UDP,474,193,1
2025-11-25T10:45:32.887382Z,91,10.166.4.56,192.168.0.200,UDP,260,79,1
2025-11-25T10:45:32.957382Z,91,10.166.4.56,192.168.0.11,UDP,111,89,1
2025-11-25T10:45:32.807382Z,91,10.175.223.152,10.0.0.2,UDP,96,122,1
2025-11-25T10:45:32.648382Z,91,10.166.4.56,10.13.22.251,UDP,528,65,1
2025-11-25T10:45:33.077382Z,91,192.168.105.207,192.168.0.11,UDP,234,94,1
2025-11-25T10:45:33.065382Z,91,10.166.4.56,10.193.210.248,UDP,227,104,1
2025-11-25T10:45:32.956382Z,91,192.168.105.207,10.0.0.2,UDP,561,49,1
2025-11-25T10:45:33.476382Z,91,10.166.4.56,192.168.0.11,UDP,444,32,1
2025-11-25T10:45:32.853382Z,91,192.168.105.207,192.168.0.11,UDP,442,29,1
2025-11-25T10:45:33.213382Z,91,10.175.223.152,192.168.0.11,UDP,153,84,1
2025-11-25T10:45:32.986382Z,91,10.166.4.56,192.168.0.10,UDP,180,168,1
2025-11-25T10:45:33.140382Z,91,192.168.105.207,192.168.0.10,UDP,322,134,1
2025-11-25T10:45:32.674382Z,91,192.168.105.207,10.104.236.128,UDP,356,95,1
2025-11-25T10:45:32.930382Z,91,10.175.223.152,10.47.18.30,UDP,191,156,1
2025-11-25T10:45:32.761382Z,91,192.168.105.207,10.0.0.2,UDP,540,109,1
2025-11-25T10:45:33.534382Z,91,192.168.105.207,10.14.217.194,UDP,378,187,1
2025-11-25T10:45:33.390382Z,91,10.166.4.56,10.181.164.29,UDP,626,159,1
2025-11-25T10:45:32.793382Z,91,10.166.4.56,192.168.0.10,UDP,435,81,1
2025-11-25T10:45:33.569382Z,91,10.175.223.152,10.203.84.126,UDP,283,125,1
2025-11-25T10:45:33.324382Z,91,192.168.105.207,10.50.18.72,UDP,208,142,1
2025-11-25T10:45:33.488382Z,91,192.168.105.207,192.168.245.180,UDP,215,59,1
2025-11-25T10:45:33.381382Z,91,10.166.4.56,192.168.0.10,UDP,464,179,1
2025-11-25T10:45:32.745382Z,91,10.166.4.56,10.170.73.22,UDP,326,95,1
2025-11-25T10:45:33.114382Z,91,10.166.4.56,192.168.0.10,UDP,604,56,1
2025-11-25T10:45:33.402382Z,91,10.166.4.56,192.168.0.11,UDP,320,66,1
2025-11-25T10:45:32.636382Z,91,10.175.223.152,10.1.201.251,UDP,711,43,1
2025-11-25T10:45:33.167382Z,91,10.166.4.56,10.123.212.125,UDP,451,138,1
2025-11-25T10:45:33.408382Z,91,10.175.223.152,10.0.0.1,UDP,268,86,1
2025-11-25T10:45:33.609382Z,91,192.168.105.207,192.168.0.11,UDP,516,124,1
2025-11-25T10:45:32.753382Z,91,10.166.4.56,192.168.0.11,UDP,280,191,1
2025-11-25T10:45:32.961382Z,91,10.166.4.56,192.168.0.11,UDP,390,131,1
2025-11-25T10:45:32.871382Z,91,192.168.105.207,10.0.0.2,UDP,531,141,1
2025-11-25T10:45:33.038382Z,91,10.166.4.56,10.0.0.1,UDP,215,31,1
2025-11-25T10:45:33.513382Z,91,10.175.223.152,192.168.129.184,UDP,169,134,1
2025-11-25T10:45:33.118382Z,91,10.166.4.56,10.0.0.1,UDP,243,22,1
2025-11-25T10:45:33.071382Z,91,10.175.223.152,10.0.0.2,UDP,379,48,1
2025-11-25T10:45:33.432382Z,91,10.166.4.56,192.168.0.11,UDP,455,48,1
2025-11-25T10:45:32.904382Z,91,10.166.4.56,192.168.136.150,UDP,519,75,1
2025-11-25T10:45:33.402382Z,91,10.166.4.56,192.168.0.10,UDP,495,69,1
2025-11-25T10:45:32.952382Z,91,10.166.4.56,10.0.0.2,UDP,522,44,1
2025-11-25T10:45:32.769382Z,91,192.168.105.207,10.167.104.134,UDP,337,46,1
2025-11-25T10:45:32.865382Z,91,10.175.223.152,192.168.38.102,UDP,155,110,1
2025-11-25T10:45:33.387382Z,91,192.168.105.207,192.168.0.10,UDP,320,157,1
2025-11-25T10:45:32.669382Z,91,192.168.105.207,10.51.238.153,UDP,630,34,1
2025-11-25T10:45:33.410382Z,91,10.175.223.152,10.0.0.2,UDP,525,78,1
2025-11-25T10:45:33.041382Z,91,192.168.105.207,192.168.0.11,UDP,79,118,1
2025-11-25T10:45:33.060382Z,91,192.168.105.207,10.0.0.1,UDP,624,114,1
2025-11-25T10:45:33.427382Z,91,192.168.105.207,10.0.0.2,UDP,502,66,1
2025-11-25T10:45:32.642382Z,91,10.166.4.56,192.168.0.11,UDP,101,70,1
2025-11-25T10:45:33.589382Z,91,10.175.223.152,192.168.0.10,UDP,564,94,1
2025-11-25T10:45:33.209382Z,91,10.175.223.152,10.0.0.2,UDP,293,176,1
2025-11-25T10:45:33.164382Z,91,10.175.223.152,192.168.0.10,UDP,296,56,1
2025-11-25T10:45:33.196382Z,91,10.175.223.152,10.52.62.100,UDP,442,172,1
2025-11-25T10:45:33.585382Z,91,10.166.4.56,10.246.224.203,UDP,169,124,1
2025-11-25T10:45:32.747382Z,91,192.168.105.207,192.168.20.57,UDP,72,147,1
2025-11-25T10:45:33.584382Z,91,192.168.105.207,10.0.0.1,UDP,117,139,1
2025-11-25T10:45:33.255382Z,91,10.175.223.152,10.0.0.1,UDP,555,145,1
2025-11-25T10:45:33.473382Z,91,10.175.223.152,192.168.0.10,UDP,577,47,1
2025-11-25T10:45:33.219382Z,91,10.175.223.152,192.168.0.10,UDP,76,169,1
2025-11-25T10:45:33.359382Z,91,192.168.105.207,10.0.0.2,UDP,535,90,1
2025-11-25T10:45:33.346382Z,91,192.168.105.207,192.168.251.242,UDP,566,104,1
2025-11-25T10:45:32.898382Z,91,192.168.105.207,192.168.0.11,UDP,135,58,1
2025-11-25T10:45:33.624382Z,91,10.166.4.56,192.168.0.10,UDP,406,46,1
2025-11-25T10:45:33.589382Z,91,10.175.223.152,192.168.0.11,UDP,229,162,1
2025-11-25T10:45:33.543382Z,91,10.166.4.56,192.168.0.11,UDP,97,102,1
2025-11-25T10:45:32.671382Z,91,192.168.105.207,192.168.0.10,UDP,375,195,1
2025-11-25T10:45:33.351382Z,91,192.168.105.207,10.198.176.27,UDP,455,40,1
2025-11-25T10:45:32.730382Z,91,10.166.4.56,192.168.98.123,UDP,324,143,1
2025-11-25T10:45:32.974382Z,91,10.166.4.56,10.0.0.1,UDP,352,33,1
2025-11-25T10:45:32.674382Z,91,192.168.105.207,10.227.62.182,UDP,602,174,1
2025-11-25T10:45:33.528382Z,91,10.175.223.152,10.0.0.1,UDP,541,23,1
2025-11-25T10:45:33.129382Z,91,192.168.105.207,192.168.0.10,UDP,604,48,1
2025-11-25T10:45:32.910382Z,91,10.166.4.56,10.0.0.2,UDP,117,132,1
2025-11-25T10:45:32.924382Z,91,192.168.105.207,10.0.0.1,UDP,630,193,1
2025-11-25T10:45:33.260382Z,91,10.175.223.152,10.0.0.1,UDP,479,175,1
2025-11-25T10:45:33.580382Z,91,192.168.105.207,192.168.0.10,UDP,313,48,1
2025-11-25T10:45:33.024382Z,91,10.166.4.56,10.139.35.77,UDP,458,31,1
2025-11-25T10:45:33.592382Z,91,192.168.105.207,10.8.203.70,UDP,406,72,1
2025-11-25T10:45:33.592382Z,91,192.168.105.207,10.0.0.2,UDP,319,67,1
2025-11-25T10:45:33.055382Z,91,192.168.105.207,10.179.61.138,UDP,432,50,1
2025-11-25T10:45:33.501382Z,91,10.166.4.56,10.235.156.205,UDP,377,145,1
2025-11-25T10:45:33.426382Z,91,10.175.223.152,192.168.0.10,UDP,506,111,1
2025-11-25T10:45:32.935382Z,91,10.166.4.56,192.168.0.11,UDP,156,124,1
2025-11-25T10:45:33.414382Z,91,10.166.4.56,192.168.0.11,UDP,259,129,1
2025-11-25T10:45:33.133382Z,91,10.175.223.152,10.0.0.2,UDP,137,35,1
2025-11-25T10:45:33.463382Z,91,10.175.223.152,192.168.0.10,UDP,79,25,1
2025-11-25T10:45:32.972382Z,91,10.166.4.56,10.0.0.2,UDP,238,77,1
2025-11-25T10:45:33.221382Z,91,10.175.223.152,10.33.244.96,UDP,555,169,1
2025-11-25T10:45:32.773382Z,91,192.168.105.207,192.168.0.11,UDP,57,29,1
2025-11-25T10:45:32.922382Z,91,10.175.223.152,192.168.0.10,UDP,476,113,1
2025-11-25T10:45:32.676382Z,91,192.168.105.207,10.0.0.2,UDP,499,48,1
2025-11-25T10:45:33.427382Z,91,192.168.105.207,192.168.0.10,UDP,142,46,1
2025-11-25T10:45:32.781382Z,91,10.175.223.152,192.168.0.11,UDP,101,111,1
2025-11-25T10:45:33.526382Z,91,10.175.223.152,10.50.48.68,UDP,356,138,1
2025-11-25T10:45:33.551382Z,91,10.175.223.152,10.0.0.2,UDP,302,119,1
2025-11-25T10:45:33.263382Z,91,10.175.223.152,192.168.0.11,UDP,430,185,1
2025-11-25T10:45:33.118382Z,91,10.166.4.56,192.168.0.11,UDP,581,43,1
2025-11-25T10:45:33.247382Z,91,10.175.223.152,192.168.201.186,UDP,257,108,1
2025-11-25T10:45:32.686382Z,91,192.168.105.207,10.139.239.137,UDP,437,99,1
2025-11-25T10:45:33.158382Z,91,192.168.105.207,10.0.0.1,UDP,409,41,1
2025-11-25T10:45:33.624382Z,91,10.166.4.56,10.113.225.201,UDP,588,99,1
2025-11-25T10:45:32.725382Z,91,10.166.4.56,192.168.0.10,UDP,361,166,1
2025-11-25T10:45:32.770382Z,91,192.168.105.207,192.168.0.10,UDP,477,172,1
2025-11-25T10:45:32.674382Z,91,192.168.105.207,10.0.0.2,UDP,359,164,1
2025-11-25T10:45:33.139382Z,91,192.168.105.207,10.0.0.1,UDP,603,155,1
2025-11-25T10:45:32.947382Z,91,10.175.223.152,10.58.112.97,UDP,190,53,1
2025-11-25T10:45:32.655382Z,91,10.166.4.56,10.0.0.2,UDP,158,121,1
2025-11-25T10:45:33.413382Z,91,192.168.105.207,10.0.0.2,UDP,605,111,1
2025-11-25T10:45:33.515382Z,91,192.168.105.207,10.0.0.2,UDP,467,69,1
2025-11-25T10:45:32.834382Z,91,192.168.105.207,192.168.0.11,UDP,263,115,1
2025-11-25T10:45:33.011382Z,91,10.166.4.56,192.168.189.218,UDP,449,104,1
2025-11-25T10:45:32.762382Z,91,192.168.105.207,192.168.0.11,UDP,364,83,1
2025-11-25T10:45:33.569382Z,91,10.175.223.152,10.0.0.1,UDP,200,80,1
2025-11-25T10:45:33.079382Z,91,192.168.105.207,10.80.101.48,UDP,178,200,1
2025-11-25T10:45:32.650382Z,91,192.168.105.207,10.15.245.195,UDP,187,111,1
2025-11-25T10:45:33.488382Z,91,10.175.223.152,10.0.0.2,UDP,151,79,1
2025-11-25T10:45:33.484382Z,91,192.168.105.207,192.168.0.10,UDP,325,58,1
2025-11-25T10:45:33.281382Z,91,10.175.223.152,10.95.29.96,UDP,505,32,1
2025-11-25T10:45:33.205382Z,91,10.166.4.56,192.168.0.11,UDP,191,124,1
2025-11-25T10:45:32.941382Z,91,10.166.4.56,10.0.0.2,UDP,602,170,1
2025-11-25T10:45:33.498382Z,91,10.166.4.56,10.0.0.2,UDP,306,191,1
2025-11-25T10:45:33.084382Z,91,10.166.4.56,192.168.0.10,UDP,292,52,1
2025-11-25T10:45:32.633382Z,91,10.166.4.56,10.0.0.2,UDP,285,58,1
2025-11-25T10:45:33.311382Z,91,10.166.4.56,10.0.0.2,UDP,307,40,1
2025-11-25T10:45:33.193382Z,91,10.166.4.56,10.0.0.1,UDP,487,156,1
2025-11-25T10:45:33.133382Z,91,192.168.105.207,10.0.0.1,UDP,72,180,1
2025-11-25T10:45:33.411382Z,91,192.168.105.207,192.168.0.10,UDP,343,83,1
2025-11-25T10:45:34.075382Z,92,192.168.166.127,10.0.0.2,UDP,110,135,1
2025-11-25T10:45:34.131382Z,92,192.168.166.127,192.168.0.11,UDP,566,173,1
2025-11-25T10:45:33.772382Z,92,192.168.166.127,10.195.48.78,UDP,542,198,1
2025-11-25T10:45:33.708382Z,92,192.168.166.127,192.168.0.10,UDP,648,121,1
2025-11-25T10:45:34.229382Z,92,192.168.166.127,192.168.0.10,UDP,492,152,1
2025-11-25T10:45:33.940382Z,92,192.168.246.213,10.0.0.2,UDP,377,193,1
2025-11-25T10:45:34.182382Z,92,192.168.166.127,10.0.0.1,UDP,427,199,1
2025-11-25T10:45:34.289382Z,92,192.168.166.127,10.0.0.2,UDP,419,117,1
2025-11-25T10:45:33.877382Z,92,192.168.166.127,192.168.7.50,UDP,319,105,1
2025-11-25T10:45:33.917382Z,92,192.168.246.213,192.168.0.10,UDP,219,62,1
2025-11-25T10:45:34.418382Z,92,192.168.246.213,10.3.212.181,UDP,315,177,1
2025-11-25T10:45:34.577382Z,92,192.168.166.127,10.0.0.1,UDP,485,100,1
2025-11-25T10:45:34.460382Z,92,192.168.166.127,10.0.0.1,UDP,526,145,1
2025-11-25T10:45:33.839382Z,92,192.168.246.213,10.0.0.1,UDP,490,41,1
2025-11-25T10:45:34.615382Z,92,192.168.246.213,192.168.0.10,UDP,571,85,1
2025-11-25T10:45:33.676382Z,92,192.168.246.213,10.0.0.1,UDP,584,123,1
2025-11-25T10:45:34.500382Z,92,192.168.166.127,10.40.228.58,UDP,308,129,1
2025-11-25T10:45:34.165382Z,92,192.168.166.127,192.168.0.10,UDP,223,84,1
2025-11-25T10:45:34.201382Z,92,192.168.246.213,10.0.0.2,UDP,240,140,1
2025-11-25T10:45:34.235382Z,92,192.168.166.127,10.0.0.2,UDP,143,58,1
2025-11-25T10:45:34.448382Z,92,192.168.246.213,192.168.57.75,UDP,462,65,1
2025-11-25T10:45:34.333382Z,92,192.168.166.127,192.168.0.11,UDP,454,154,1
2025-11-25T10:45:34.552382Z,92,192.168.166.127,192.168.0.11,UDP,351,126,1
2025-11-25T10:45:34.217382Z,92,192.168.246.213,192.168.93.84,UDP,514,60,1
2025-11-25T10:45:33.693382Z,92,192.168.246.213,192.168.0.10,UDP,142,149,1
2025-11-25T10:45:33.941382Z,92,192.168.246.213,10.0.0.1,UDP,428,64,1
2025-11-25T10:45:33.894382Z,92,192.168.166.127,192.168.0.11,UDP,469,75,1
2025-11-25T10:45:34.338382Z,92,192.168.246.213,10.202.143.152,UDP,508,56,1
2025-11-25T10:45:33.995382Z,92,192.168.166.127,192.168.0.10,UDP,416,152,1
2025-11-25T10:45:34.220382Z,92,192.168.166.127,10.122.187.67,UDP,369,167,1
2025-11-25T10:45:34.291382Z,92,192.168.246.213,10.185.163.138,UDP,115,92,1
2025-11-25T10:45:34.031382Z,92,192.168.166.127,10.238.240.134,UDP,134,68,1
2025-11-25T10:45:34.583382Z,92,192.168.246.213,192.168.155.179,UDP,574,103,1
2025-11-25T10:45:33.821382Z,92,192.168.246.213,192.168.0.11,UDP,566,32,1
2025-11-25T10:45:33.960382Z,92,192.168.166.127,192.168.0.11,UDP,543,58,1
2025-11-25T10:45:34.194382Z,92,192.168.246.213,10.0.0.1,UDP,573,119,1
2025-11-25T10:45:33.827382Z,92,192.168.246.213,192.168.0.10,UDP,457,65,1
2025-11-25T10:45:34.403382Z,92,192.168.166.127,10.237.165.200,UDP,101,56,1
2025-11-25T10:45:34.147382Z,92,192.168.246.213,192.168.24.118,UDP,273,124,1
2025-11-25T10:45:34.547382Z,92,192.168.246.213,10.0.0.2,UDP,169,24,1
2025-11-25T10:45:34.153382Z,92,192.168.246.213,192.168.0.10,UDP,197,127,1
2025-11-25T10:45:34.354382Z,92,192.168.246.213,192.168.17.143,UDP,177,128,1
2025-11-25T10:45:34.018382Z,92,192.168.166.127,192.168.0.10,UDP,332,199,1
2025-11-25T10:45:33.811382Z,92,192.168.166.127,10.0.0.2,UDP,141,51,1
2025-11-25T10:45:34.423382Z,92,192.168.246.213,192.168.4.83,UDP,339,147,1
2025-11-25T10:45:34.298382Z,92,192.168.166.127,10.116.54.11,UDP,335,184,1
2025-11-25T10:45:34.501382Z,92,192.168.246.213,10.204.15.51,UDP,183,187,1
2025-11-25T10:45:34.592382Z,92,192.168.246.213,10.184.56.251,UDP,278,119,1
2025-11-25T10:45:33.934382Z,92,192.168.166.127,192.168.0.11,UDP,259,22,1
2025-11-25T10:45:34.490382Z,92,192.168.166.127,192.168.0.10,UDP,656,34,1
2025-11-25T10:45:33.964382Z,92,192.168.246.213,192.168.0.10,UDP,106,159,1
2025-11-25T10:45:34.230382Z,92,192.168.166.127,10.0.0.1,UDP,145,79,1
2025-11-25T10:45:33.951382Z,92,192.168.246.213,10.0.0.1,UDP,317,140,1
2025-11-25T10:45:33.762382Z,92,192.168.166.127,10.78.145.175,UDP,570,165,1
2025-11-25T10:45:34.566382Z,92,192.168.166.127,10.0.0.2,UDP,523,169,1
2025-11-25T10:45:34.429382Z,92,192.168.246.213,10.0.0.2,UDP,461,90,1
2025-11-25T10:45:33.958382Z,92,192.168.166.127,192.168.0.10,UDP,92,189,1
2025-11-25T10:45:34.322382Z,92,192.168.246.213,192.168.159.241,UDP,551,93,1
2025-11-25T10:45:34.361382Z,92,192.168.246.213,10.41.49.75,UDP,304,76,1
2025-11-25T10:45:34.577382Z,92,192.168.246.213,192.168.0.10,UDP,270,130,1
2025-11-25T10:45:34.467382Z,92,192.168.166.127,10.0.0.1,UDP,488,193,1
2025-11-25T10:45:33.909382Z,92,192.168.246.213,10.0.0.2,UDP,285,84,1
2025-11-25T10:45:34.322382Z,92,192.168.166.127,10.0.0.1,UDP,270,56,1
2025-11-25T10:45:33.981382Z,92,192.168.246.213,10.0.0.2,UDP,127,171,1
2025-11-25T10:45:34.579382Z,92,192.168.246.213,192.168.0.11,UDP,522,68,1
2025-11-25T10:45:34.226382Z,92,192.168.246.213,10.0.0.2,UDP,227,164,1
2025-11-25T10:45:33.752382Z,92,192.168.246.213,192.168.0.11,UDP,600,188,1
2025-11-25T10:45:34.500382Z,92,192.168.246.213,10.0.0.2,UDP,463,134,1
2025-11-25T10:45:33.913382Z,92,192.168.246.213,10.241.250.63,UDP,597,126,1
2025-11-25T10:45:34.176382Z,92,192.168.246.213,10.0.0.2,UDP,529,74,1
2025-11-25T10:45:34.379382Z,92,192.168.246.213,192.168.0.10,UDP,184,20,1
2025-11-25T10:45:33.993382Z,92,192.168.246.213,10.0.0.1,UDP,198,53,1
2025-11-25T10:45:33.851382Z,92,192.168.246.213,10.0.0.2,UDP,80,95,1
2025-11-25T10:45:34.059382Z,92,192.168.246.213,192.168.0.11,UDP,561,86,1
2025-11-25T10:45:34.150382Z,92,192.168.246.213,10.28.43.108,UDP,101,31,1
2025-11-25T10:45:34.502382Z,92,192.168.246.213,192.168.0.10,UDP,526,94,1
2025-11-25T10:45:34.257382Z,92,192.168.246.213,10.0.0.2,UDP,195,191,1
2025-11-25T10:45:34.033382Z,92,192.168.246.213,192.168.0.11,UDP,463,46,1
2025-11-25T10:45:34.422382Z,92,192.168.166.127,192.168.0.11,UDP,78,33,1
2025-11-25T10:45:33.641382Z,92,192.168.166.127,192.168.0.10,UDP,329,40,1
2025-11-25T10:45:33.834382Z,92,192.168.166.127,192.168.0.10,UDP,366,30,1
2025-11-25T10:45:34.107382Z,92,192.168.166.127,10.77.102.39,UDP,342,166,1
2025-11-25T10:45:33.991382Z,92,192.168.166.127,192.168.176.20,UDP,214,46,1
2025-11-25T10:45:34.191382Z,92,192.168.246.213,10.0.0.1,UDP,414,59,1
2025-11-25T10:45:34.059382Z,92,192.168.246.213,192.168.0.11,UDP,468,132,1
2025-11-25T10:45:34.085382Z,92,192.168.166.127,192.168.0.11,UDP,177,161,1
2025-11-25T10:45:34.419382Z,92,192.168.166.127,10.0.0.1,UDP,96,120,1
2025-11-25T10:45:34.127382Z,92,192.168.166.127,10.0.0.1,UDP,155,176,1
2025-11-25T10:45:33.860382Z,92,192.168.166.127,10.0.0.2,UDP,244,153,1
2025-11-25T10:45:34.301382Z,92,192.168.246.213,192.168.0.10,UDP,405,75,1
2025-11-25T10:45:34.592382Z,92,192.168.166.127,10.0.0.2,UDP,538,53,1
2025-11-25T10:45:34.337382Z,92,192.168.246.213,10.175.187.85,UDP,188,81,1
2025-11-25T10:45:34.460382Z,92,192.168.246.213,192.168.130.170,UDP,491,169,1
2025-11-25T10:45:34.230382Z,92,192.168.166.127,192.168.0.11,UDP,144,106,1
2025-11-25T10:45:34.527382Z,92,192.168.246.213,192.168.176.161,UDP,388,172,1
2025-11-25T10:45:34.615382Z,92,192.168.166.127,10.240.85.135,UDP,70,171,1
2025-11-25T10:45:34.419382Z,92,192.168.246.213,10.0.0.1,UDP,218,101,1
2025-11-25T10:45:34.573382Z,92,192.168.246.213,192.168.0.11,UDP,85,130,1
2025-11-25T10:45:34.325382Z,92,192.168.166.127,10.140.144.67,UDP,275,189,1
2025-11-25T10:45:34.504382Z,92,192.168.246.213,10.0.0.2,UDP,176,123,1
2025-11-25T10:45:34.403382Z,92,192.168.166.127,192.168.0.11,UDP,372,122,1
2025-11-25T10:45:33.710382Z,92,192.168.166.127,192.168.252.180,UDP,364,143,1
2025-11-25T10:45:34.026382Z,92,192.168.166.127,10.0.0.1,UDP,114,20,1
2025-11-25T10:45:34.486382Z,92,192.168.166.127,10.0.0.1,UDP,179,200,1
2025-11-25T10:45:34.006382Z,92,192.168.246.213,192.168.201.4,UDP,602,83,1
2025-11-25T10:45:34.140382Z,92,192.168.246.213,10.0.0.1,UDP,381,27,1
2025-11-25T10:45:33.726382Z,92,192.168.166.127,192.168.0.10,UDP,199,109,1
2025-11-25T10:45:34.444382Z,92,192.168.246.213,10.0.0.1,UDP,625,68,1
2025-11-25T10:45:34.494382Z,92,192.168.166.127,10.0.0.2,UDP,455,156,1
2025-11-25T10:45:34.609382Z,92,192.168.246.213,10.0.0.1,UDP,404,171,1
2025-11-25T10:45:34.279382Z,92,192.168.246.213,10.0.0.2,UDP,454,195,1
2025-11-25T10:45:34.317382Z,92,192.168.246.213,192.168.149.163,UDP,413,116,1
2025-11-25T10:45:34.447382Z,92,192.168.166.127,10.0.0.2,UDP,586,150,1
2025-11-25T10:45:33.844382Z,92,192.168.246.213,192.168.80.37,UDP,327,168,1
2025-11-25T10:45:34.393382Z,92,192.168.246.213,192.168.0.11,UDP,113,26,1
2025-11-25T10:45:34.608382Z,92,192.168.246.213,192.168.0.10,UDP,312,33,1
2025-11-25T10:45:34.145382Z,92,192.168.166.127,192.168.124.3,UDP,331,23,1
2025-11-25T10:45:33.936382Z,92,192.168.166.127,192.168.220.53,UDP,714,149,1
2025-11-25T10:45:34.300382Z,92,192.168.246.213,10.142.89.114,UDP,291,68,1
2025-11-25T10:45:33.880382Z,92,192.168.246.213,10.0.0.2,UDP,389,107,1
2025-11-25T10:45:34.266382Z,92,192.168.166.127,10.110.90.189,UDP,180,31,1
